City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Bitung,ID,1.4451,125.1824,83.25,81,99,5.73,overcast clouds
347,Kamaishi,JP,39.2667,141.8833,47.68,78,100,10.49,light rain
348,Camopi,GF,3.1655,-52.3158,72.84,92,28,3.58,scattered clouds
349,Winnemucca,US,40.973,-117.7357,68.05,26,40,14.97,scattered clouds
350,Clyde River,CA,70.4692,-68.5914,17.83,86,100,3.44,light snow
351,Tessalit,ML,20.1986,1.0114,80.89,11,0,8.61,clear sky
352,Yerbogachen,RU,61.2767,108.0108,35.01,87,100,4.12,overcast clouds
353,Pevek,RU,69.7008,170.3133,8.65,92,95,6.2,overcast clouds
354,Geneva,US,41.8875,-88.3054,71.49,85,75,13.8,broken clouds
355,Araouane,ML,18.9048,-3.5265,82.76,9,1,9.84,clear sky
356,Henties Bay,NA,-22.116,14.2845,57.83,87,0,5.93,clear sky
357,Matagami,CA,49.7502,-77.6328,53.71,19,0,4.61,clear sky
358,Almaznyy,RU,48.0448,40.045,48.83,64,100,10.78,overcast clouds
359,Banjarmasin,ID,-3.3244,114.591,77.14,95,98,3.44,overcast clouds
360,Caconda,AO,-13.7333,15.0667,60.28,58,98,2.35,overcast clouds
361,Camacha,PT,33.0833,-16.3333,60.22,82,40,14.97,scattered clouds
362,Severodvinsk,RU,64.5635,39.8302,24.91,94,87,3.53,overcast clouds
363,Indramayu,ID,-6.3264,108.32,81.12,80,100,8.81,light rain
364,Nome,US,64.5011,-165.4064,51.87,35,0,0.0,clear sky
365,Vetlanda,SE,57.4289,15.0776,40.96,91,98,1.34,overcast clouds
366,Borovichi,RU,58.3878,33.9155,32.02,67,100,5.28,overcast clouds
367,Novobirilyussy,RU,56.9514,90.6661,46.85,90,100,9.66,overcast clouds
368,Hami,CN,42.8,93.45,57.13,20,0,7.83,clear sky
369,Kidodi,TZ,-7.6036,37.0044,69.06,87,88,2.71,overcast clouds
370,Isangel,VU,-19.55,169.2667,80.33,85,100,9.98,overcast clouds
371,Sebeta,ET,8.9167,38.6167,62.64,74,65,3.15,broken clouds
372,Neverkino,RU,52.7854,46.7417,38.16,83,39,8.95,scattered clouds
373,Praia,CV,14.9215,-23.5087,70.34,83,20,13.8,few clouds
374,Kropotkin,RU,45.4375,40.5756,52.25,84,97,12.33,overcast clouds
375,Shelburne,CA,44.0787,-80.2041,57.99,39,100,6.53,overcast clouds
376,Cayenne,GF,4.9333,-52.3333,82.09,14,20,3.0,few clouds
377,Chuy,UY,-33.6971,-53.4616,53.62,75,100,5.01,overcast clouds
378,Pitimbu,BR,-7.4706,-34.8086,77.59,74,97,12.44,overcast clouds
379,Iranshahr,IR,27.2025,60.6848,81.43,24,100,10.4,overcast clouds
380,Port Blair,IN,11.6667,92.75,80.64,89,40,2.3,mist
381,Armeria,MX,18.9333,-103.9667,82.74,46,80,6.78,broken clouds
382,Karonga,MW,-9.9333,33.9333,70.05,88,83,3.89,light rain
383,Nioro,GM,13.35,-15.75,82.72,39,90,4.23,overcast clouds
384,Vestmanna,FO,62.1564,-7.1664,43.72,93,75,2.3,broken clouds
385,Lesnoye,RU,58.2841,35.5158,31.28,71,77,5.23,broken clouds
386,Concepcion Del Oro,MX,24.6333,-101.4167,79.79,13,64,5.19,broken clouds
387,Villefranche-Sur-Saone,FR,45.9833,4.7167,50.54,92,23,4.92,few clouds
388,Phan Thiet,VN,10.9333,108.1,78.51,85,100,2.77,moderate rain
389,Kendari,ID,-3.945,122.4989,77.43,90,27,1.99,scattered clouds
390,Hvide Sande,DK,56.0045,8.1294,45.84,73,96,8.19,overcast clouds
391,Dargaville,NZ,-35.9333,173.8833,66.97,65,54,7.47,broken clouds
392,Uige,AO,-7.6087,15.0613,66.92,95,98,1.83,overcast clouds
393,Roanne,FR,46.0,4.0,39.74,87,64,4.99,broken clouds
394,Amurzet,RU,47.6967,131.0981,36.09,89,100,16.73,overcast clouds
395,Bolobo,CD,-2.1667,16.2333,72.72,80,40,2.59,scattered clouds
396,Dandong,CN,40.1292,124.3947,49.98,31,45,4.29,scattered clouds
397,Salalah,OM,17.0151,54.0924,86.09,79,40,3.44,scattered clouds
398,Berga,NO,60.392,5.328,42.87,89,20,8.05,few clouds
399,Gorontalo,ID,0.5412,123.0595,77.41,91,68,1.03,broken clouds
400,Togur,RU,58.3631,82.8265,29.93,86,98,8.3,overcast clouds
401,Fortuna,US,40.5982,-124.1573,59.94,65,100,11.5,overcast clouds
402,Anapskaya,RU,44.89,37.38,52.03,93,0,8.95,clear sky
403,Santa Cruz,BO,-17.8,-63.1667,77.05,69,2,8.05,clear sky
404,Corner Brook,CA,48.9667,-57.9484,41.16,99,100,1.77,overcast clouds
405,Haileybury,CA,47.449,-79.6373,59.58,47,61,5.75,broken clouds
406,Kumluca,TR,36.3703,30.2869,68.56,61,51,5.82,broken clouds
407,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,82.36,37,49,8.37,scattered clouds
408,Pundaguitan,PH,6.3711,126.1689,79.41,84,100,10.42,light rain
409,Ulaangom,MN,49.9811,92.0667,49.84,31,100,1.5,overcast clouds
410,Aklavik,CA,68.2191,-135.0107,48.2,49,20,8.05,few clouds
411,Cabedelo,BR,-6.9811,-34.8339,77.67,78,83,13.91,broken clouds
412,Pokhara,NP,28.2333,83.9833,70.39,53,99,1.48,overcast clouds
413,Sacramento,US,38.4666,-121.3177,82.81,46,40,19.57,scattered clouds
414,Nsoko,SZ,-27.0333,31.95,56.46,89,0,5.17,clear sky
415,Pingxiang,CN,27.6167,113.85,57.06,97,100,2.15,light rain
416,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,88,0,13.8,clear sky
417,Basco,PH,20.4487,121.9702,82.15,73,34,8.52,scattered clouds
418,Miandrivazo,MG,-19.5167,45.4667,71.83,85,13,1.77,few clouds
419,Cidreira,BR,-30.1811,-50.2056,66.72,72,100,9.62,moderate rain
420,Leninskoye,KZ,41.7589,69.3864,66.78,47,20,6.35,few clouds
421,Iacu,BR,-12.7672,-40.2117,71.11,83,67,3.85,broken clouds
422,Anahuac,MX,27.2333,-100.15,95.54,33,10,11.74,clear sky
423,Emerald,AU,-23.5333,148.1667,72.34,68,48,13.8,scattered clouds
424,Labuhan,ID,-6.8844,112.2051,79.79,88,100,9.78,overcast clouds
425,Northam,GB,51.0333,-4.2167,48.61,90,100,3.67,overcast clouds
426,Srednekolymsk,RU,67.45,153.6833,25.84,80,57,4.97,broken clouds
427,Entre Rios,BR,-11.9419,-38.0844,69.84,86,99,3.53,overcast clouds
428,Lisakovsk,KZ,52.5369,62.4936,41.99,87,100,12.21,moderate rain
429,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,75.2,51,3,4.27,clear sky
430,Fairbanks,US,64.8378,-147.7164,54.99,29,0,16.11,clear sky
431,Kavali,IN,14.9167,79.9833,83.43,68,42,13.58,scattered clouds
432,Nicoya,CR,10.1483,-85.452,81.82,74,99,3.33,moderate rain
433,Gawler,AU,-34.6,138.7333,61.97,77,26,4.65,scattered clouds
434,Taoudenni,ML,22.6783,-3.9836,80.33,19,0,15.7,clear sky
435,Poli,TZ,-3.3333,36.8,60.31,93,99,4.47,overcast clouds
436,Harer,ET,9.3094,42.1258,61.0,79,100,3.91,overcast clouds
437,Bossier City,US,32.516,-93.7321,82.89,64,20,10.36,few clouds
438,Cockburn Town,TC,21.4612,-71.1419,76.96,65,40,14.97,scattered clouds
439,Katangli,RU,51.7102,143.2326,31.77,100,100,3.94,light snow
440,Sokoni,TZ,-6.4333,39.55,81.86,74,90,15.59,light rain
441,Muros,ES,42.7762,-9.0603,57.83,86,13,4.38,few clouds
442,Scicli,IT,36.7902,14.7014,58.55,65,100,5.48,overcast clouds
443,Port-Gentil,GA,-0.7193,8.7815,76.96,94,20,3.44,few clouds
444,Lityn,UA,49.3251,28.0809,42.26,80,11,3.58,few clouds
445,Glendive,US,47.1053,-104.7125,59.76,41,100,14.97,overcast clouds
446,Shuyskoye,RU,59.3736,41.0305,26.42,85,30,4.99,scattered clouds
447,Poum,NC,-20.2333,164.0167,76.51,76,2,5.21,clear sky
448,Oranjemund,NA,-28.55,16.4333,53.92,89,0,9.73,clear sky
449,Nsunga,TZ,-1.1439,31.3947,61.63,97,100,3.2,overcast clouds
450,Carbonia,IT,39.1672,8.5222,56.35,76,4,3.94,clear sky
451,Alyangula,AU,-13.8483,136.4192,84.07,70,50,6.91,scattered clouds
452,Richards Bay,ZA,-28.783,32.0377,63.75,82,4,9.62,clear sky
453,Kandi,BJ,11.1342,2.9386,88.48,40,90,9.06,overcast clouds
454,Avera,US,33.194,-82.5271,78.85,52,15,7.56,few clouds
455,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,55.08,73,100,4.97,overcast clouds
456,Pilar,BR,-9.5972,-35.9567,73.33,82,100,3.33,overcast clouds
457,Vestmannaeyjar,IS,63.4427,-20.2734,46.18,86,38,15.3,scattered clouds
458,Minggang,CN,32.4586,114.0486,53.31,56,94,3.94,overcast clouds
459,Khasan,RU,42.4308,130.6434,44.94,54,22,16.82,few clouds
460,Celestun,MX,20.8667,-90.4,78.51,75,19,18.88,few clouds
461,Vacha,RU,55.8008,42.7706,28.24,71,3,4.85,clear sky
462,Karasjok,NO,69.4719,25.5112,16.0,95,100,7.05,overcast clouds
463,Burnie,AU,-41.0667,145.9167,57.94,94,99,13.67,overcast clouds
464,Elizabeth City,US,36.2946,-76.2511,58.05,74,100,4.61,overcast clouds
465,Pangoa,PE,-12.1167,-73.0,69.33,94,43,1.21,scattered clouds
466,Flagstaff,US,35.1981,-111.6513,76.51,11,0,16.11,clear sky
467,Upata,VE,8.0086,-62.3989,78.08,71,100,7.0,overcast clouds
468,Flinders,AU,-34.5833,150.8552,63.05,70,0,5.99,clear sky
469,Bushehr,IR,28.9684,50.8385,75.29,73,0,0.0,clear sky
470,Neyshabur,IR,36.2133,58.7958,65.88,59,97,11.7,overcast clouds
471,Mananjary,MG,-21.2167,48.3333,70.21,86,24,5.37,few clouds
472,Anadyr,RU,64.75,177.4833,32.5,69,40,6.71,scattered clouds
473,Pizarro,CO,4.9533,-77.366,80.44,82,95,7.09,overcast clouds
474,Logon,PH,11.3303,124.1146,80.85,80,100,8.9,overcast clouds
475,Morehead,US,37.2711,-87.1764,77.95,57,75,13.8,broken clouds
476,Sobolevo,RU,54.4299,31.8996,37.62,68,51,3.83,broken clouds
477,Ust-Tarka,RU,55.5672,75.705,41.99,70,99,14.32,overcast clouds
478,Laguna,US,38.421,-121.4238,82.94,46,0,19.57,clear sky
479,Talaya,RU,61.3833,152.75,21.52,84,94,0.89,overcast clouds
480,Kabare,CD,-2.4683,28.8242,59.14,96,54,0.29,broken clouds
481,Virden,US,39.5009,-89.7679,74.66,79,65,16.6,broken clouds
482,Luanda,AO,-8.8368,13.2343,78.8,78,40,8.05,scattered clouds
483,Santa Margherita Ligure,IT,44.3346,9.212,62.44,66,100,1.01,overcast clouds
484,Najran,SA,17.4924,44.1277,75.85,37,34,4.56,scattered clouds
485,Aras,ES,42.5617,-2.356,50.41,76,0,3.44,clear sky
486,Udachnyy,RU,66.4167,112.4,16.45,78,100,20.24,overcast clouds
487,Aksum,ET,14.1245,38.7244,65.05,58,59,13.29,broken clouds
488,Namatanai,PG,-3.6667,152.4333,83.39,69,88,2.44,overcast clouds
489,Kieta,PG,-6.2167,155.6333,84.92,66,100,0.98,overcast clouds
490,Portel,BR,-1.9356,-50.8211,75.04,96,62,2.19,broken clouds
491,Sompeta,IN,18.9333,84.6,79.52,90,16,12.03,few clouds
492,Alice Springs,AU,-23.7,133.8833,60.35,67,100,8.05,overcast clouds
493,Kodinsk,RU,58.6881,99.1844,44.04,99,100,2.93,light rain
494,Souillac,MU,-20.5167,57.5167,77.38,83,40,6.91,scattered clouds
495,Nambour,AU,-26.6333,152.95,71.85,96,90,1.01,overcast clouds
496,Tura,IN,25.5198,90.2201,67.37,92,84,2.68,broken clouds
497,Nenjiang,CN,49.1833,125.2167,41.05,53,99,13.67,overcast clouds
498,La Ronge,CA,55.1001,-105.2842,46.65,53,40,6.91,scattered clouds
499,Pauini,BR,-7.7136,-66.9764,80.24,71,92,2.04,overcast clouds
500,Soe,ID,-9.8607,124.284,69.93,85,43,3.91,scattered clouds
501,Kaele,CM,10.1092,14.4508,86.85,45,94,11.83,overcast clouds
502,Dongsheng,CN,39.8161,109.9776,44.74,22,0,18.21,clear sky
503,Aksu,CN,41.1231,80.2644,59.29,20,100,4.99,overcast clouds
504,Fukue,JP,32.6881,128.8419,61.16,72,75,9.22,broken clouds
505,Iqaluit,CA,63.7506,-68.5145,24.53,79,20,6.91,few clouds
506,High Level,CA,58.5169,-117.136,48.31,46,40,8.05,scattered clouds
507,Muncar,ID,-8.4333,114.3333,77.68,87,57,2.1,broken clouds
508,Naze,JP,28.3667,129.4833,65.32,75,100,16.17,light rain
509,Corinto,GR,37.9407,22.9573,60.89,65,20,2.91,few clouds
510,Mayya,RU,61.7333,130.2811,36.72,68,31,6.73,scattered clouds
511,Hatta,IN,24.1167,79.6,89.01,18,24,6.33,few clouds
512,Lorengau,PG,-2.0226,147.2712,82.94,74,100,1.32,overcast clouds
513,Pangkalanbuun,ID,-2.6833,111.6167,75.6,97,100,2.15,overcast clouds
514,Zhangjiakou,CN,40.81,114.8794,51.58,29,6,11.88,clear sky
515,Gambela,ET,8.25,34.5833,73.49,93,100,2.55,overcast clouds
516,Shelopugino,RU,51.6514,117.5599,40.26,35,97,2.89,overcast clouds
517,Honiara,SB,-9.4333,159.95,84.2,72,89,1.43,overcast clouds
518,Akdepe,TM,42.0551,59.3788,68.09,65,100,9.48,overcast clouds
519,Coronado,US,32.6859,-117.1831,81.88,69,20,10.36,few clouds
520,Oktyabrskoye,RU,43.0645,44.7417,51.94,93,17,8.95,few clouds
521,Cananeia,BR,-25.0147,-47.9267,69.89,87,100,1.07,overcast clouds
522,Cheney,US,47.4874,-117.5758,50.34,82,100,11.5,overcast clouds
523,Malakal,SS,9.5334,31.6605,85.23,50,55,7.94,broken clouds
524,Malmyzh,RU,56.5205,50.6818,34.88,92,96,6.69,overcast clouds
525,Peniche,PT,39.3558,-9.3811,60.3,92,10,12.33,clear sky
526,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,39.79,56,75,11.18,broken clouds
527,Leh,IN,34.1667,77.5833,41.85,65,88,2.15,overcast clouds
528,Venado Tuerto,AR,-33.7456,-61.9688,48.49,53,37,6.46,scattered clouds
529,Rudbar,AF,30.15,62.6,84.54,25,44,5.37,scattered clouds
530,Son La,VN,21.3167,103.9,68.11,94,100,0.96,overcast clouds
531,Evensk,RU,61.95,159.2333,36.68,56,11,6.89,few clouds
532,Shizuishan,CN,39.2333,106.7694,49.41,16,0,5.3,clear sky
533,Sambava,MG,-14.2667,50.1667,73.85,92,20,7.63,few clouds
534,Abong Mbang,CM,3.9833,13.1833,68.56,95,80,1.7,light rain
535,Pangai,TO,-19.8,-174.35,81.37,82,100,15.73,overcast clouds
536,Kasongo-Lunda,CD,-6.4667,16.8167,70.45,96,97,1.48,overcast clouds
537,Sexsmith,CA,55.35,-118.786,47.55,57,75,9.22,broken clouds
538,Riyadh,SA,24.6877,46.7219,73.54,28,0,3.2,clear sky
539,Ouallam,NE,14.3188,2.0866,90.79,10,33,7.58,scattered clouds
540,North Platte,US,41.1239,-100.7654,60.12,38,84,27.0,broken clouds
541,Port Macquarie,AU,-31.4333,152.9167,68.9,71,4,9.24,clear sky
542,Ambon,ID,-3.6954,128.1814,84.34,79,40,3.44,scattered clouds
543,Maceio,BR,-9.6658,-35.7353,74.64,88,40,2.3,scattered clouds
544,Pinega,RU,64.7001,43.3936,22.51,96,28,3.15,scattered clouds
545,Keffi,NG,8.8486,7.8736,77.86,76,97,3.69,moderate rain
546,Mayumba,GA,-3.432,10.6554,77.43,90,94,4.16,overcast clouds
547,Washington,US,47.5001,-120.5015,52.97,63,100,2.8,overcast clouds
548,Norrtalje,SE,59.758,18.705,42.98,75,100,6.22,overcast clouds
549,Flin Flon,CA,54.7682,-101.865,51.64,50,75,5.75,broken clouds
550,Ratnagiri,IN,16.9833,73.3,79.23,82,0,6.58,clear sky
551,Bonavista,CA,48.6499,-53.1147,35.42,98,100,6.2,light rain
552,Pedernales,DO,18.0384,-71.744,78.42,77,76,2.57,broken clouds
553,Marfino,RU,55.7028,37.3822,32.34,69,0,2.24,clear sky
554,Tabasalu,EE,59.4303,24.5331,39.29,70,20,6.91,few clouds
555,Batagay,RU,67.6333,134.6333,27.28,76,81,7.81,broken clouds
556,Izhma,RU,65.0083,53.9113,22.14,97,53,4.25,broken clouds
557,Oxbow,CA,49.2333,-102.1676,52.65,56,100,18.5,overcast clouds
558,Aswan,EG,24.0934,32.907,84.7,13,12,12.41,few clouds
559,Guna,IN,24.65,77.3167,88.05,29,51,14.38,broken clouds
560,Barinas,VE,8.6226,-70.2075,75.24,100,100,4.61,overcast clouds
561,Agadez,NE,19.75,10.25,86.83,7,67,9.37,broken clouds
562,Kasama,ZM,-10.2129,31.1808,61.68,91,99,4.05,overcast clouds
563,Yenagoa,NG,4.9247,6.2642,77.02,91,97,3.91,overcast clouds
564,Beringovskiy,RU,63.05,179.3167,25.88,90,100,18.59,light snow
565,Sedhiou,SN,12.7081,-15.5569,79.29,46,100,4.18,overcast clouds
566,Sumbe,AO,-11.2061,13.8437,76.24,91,100,6.15,overcast clouds
567,Novyy Urengoy,RU,66.0833,76.6333,18.43,95,100,4.18,overcast clouds
568,Encarnacion,PY,-27.3333,-55.9,66.72,100,100,5.75,overcast clouds
569,Bardiyah,LY,31.7561,25.0865,63.97,75,67,7.25,broken clouds
570,Ati,TD,13.2154,18.3353,92.14,20,100,3.22,overcast clouds
571,Waingapu,ID,-9.6567,120.2641,79.21,85,64,6.53,broken clouds
572,Kjellerup,DK,56.2858,9.4353,44.24,87,75,5.75,broken clouds
573,Hereford,GB,52.0568,-2.7148,53.02,71,100,2.98,light rain
574,Louisville,US,38.2542,-85.7594,80.62,49,0,18.41,clear sky
575,Kangaatsiaq,GL,68.3065,-53.4641,16.68,82,6,9.55,clear sky
576,Leningradskiy,RU,69.3833,178.4167,14.9,84,43,3.65,scattered clouds
577,Grootfontein,NA,-19.5667,18.1167,58.57,67,82,5.75,broken clouds
578,Hanstholm,DK,57.1167,8.6167,41.63,71,97,5.1,overcast clouds
579,Engenheiro Beltrao,BR,-23.7972,-52.2692,76.3,93,77,4.59,broken clouds
580,Yacuiba,BO,-22.038,-63.6797,63.97,82,100,5.44,overcast clouds
581,Trujillo,PE,-8.116,-79.03,64.36,88,40,9.22,fog
582,Buala,SB,-8.145,159.5921,84.0,69,100,0.63,overcast clouds
583,Komsomolskiy,UZ,40.4272,71.7189,65.12,63,20,6.91,few clouds
584,Tabou,CI,4.423,-7.3528,80.71,80,88,6.55,light rain
585,Zhigansk,RU,66.7697,123.3711,31.15,96,100,27.0,light snow
586,Husavik,IS,66.0449,-17.3389,46.6,71,99,9.42,overcast clouds
587,Prince Rupert,CA,54.3161,-130.3201,60.89,33,0,6.91,clear sky
588,Payakumbuh,ID,-0.2202,100.6308,69.69,97,100,2.91,overcast clouds
589,Srandakan,ID,-7.9386,110.2506,76.69,86,93,4.25,overcast clouds
590,Graaff-Reinet,ZA,-32.2522,24.5308,55.72,51,1,1.07,clear sky
591,Kanniyakumari,IN,8.0833,77.5667,82.99,84,68,17.38,broken clouds
592,Ancud,CL,-41.8697,-73.8203,50.36,89,100,6.17,overcast clouds
593,San Luis,AR,-33.295,-66.3356,53.08,56,0,5.97,clear sky
594,Bireun,ID,5.203,96.7009,78.71,86,90,4.0,overcast clouds
595,Corum,TR,40.5,34.75,50.32,75,100,6.04,overcast clouds
596,Acajutla,SV,13.5928,-89.8275,84.61,65,100,5.37,overcast clouds
597,Ayni,TJ,39.3941,68.5377,63.82,64,100,5.41,overcast clouds
598,Wilmington Island,US,32.0036,-80.9737,75.29,68,0,11.5,clear sky
599,Escanaba,US,45.7453,-87.0646,46.71,80,100,10.36,overcast clouds
600,Gannan,CN,47.9147,123.5031,42.8,36,60,18.37,broken clouds
601,Bandarbeyla,SO,9.4942,50.8122,83.16,76,68,1.79,broken clouds
602,Atar,MR,20.5169,-13.0499,81.95,12,62,6.69,broken clouds
603,Nouakchott,MR,18.0858,-15.9785,71.53,65,11,14.36,few clouds
604,Elmira,US,42.0898,-76.8077,55.72,25,0,11.5,clear sky
605,Beira,MZ,-19.8436,34.8389,68.09,88,0,4.61,clear sky
606,Tual,ID,-5.6667,132.75,84.38,72,73,15.43,broken clouds
607,Katsuura,JP,35.1333,140.3,60.26,73,100,16.2,overcast clouds
608,Havre-Saint-Pierre,CA,50.2334,-63.5986,37.76,75,100,18.41,overcast clouds
609,Nago,JP,26.5881,127.9761,70.65,81,100,12.88,moderate rain
610,Boca Do Acre,BR,-8.7522,-67.3978,78.1,72,70,0.94,broken clouds
611,Ketchikan,US,55.3422,-131.6461,55.87,41,0,10.36,clear sky
612,Chicama,PE,-7.8447,-79.1469,63.14,79,49,7.56,scattered clouds
613,Darhan,MN,49.4867,105.9228,54.0,41,85,4.38,overcast clouds
614,Byron Bay,AU,-28.65,153.6167,64.29,86,100,10.11,light rain
615,Jesus Carranza,MX,17.4333,-95.0333,89.04,46,36,18.66,scattered clouds
616,Salina,US,38.8403,-97.6114,69.93,32,0,26.46,clear sky
617,Fenoarivo Atsinanana,MG,-17.3667,49.4167,69.98,90,5,4.68,clear sky
618,Harrison,US,30.4091,-89.0436,80.76,74,20,11.5,few clouds
619,Andenes,NO,69.3143,16.1194,30.18,93,100,4.61,overcast clouds
620,Caravelas,BR,-17.7125,-39.2481,75.04,79,2,4.79,clear sky
621,Soma,TR,39.1855,27.6094,54.14,86,97,10.6,overcast clouds
622,Ourossogui,SN,15.6064,-13.3211,87.8,29,0,2.3,clear sky
623,Beboto,TD,8.2668,16.939,81.18,55,99,3.85,overcast clouds
624,Novovarshavka,RU,54.1721,74.6946,48.52,69,95,15.75,overcast clouds
625,Saint-Joseph,RE,-21.3667,55.6167,73.78,77,19,5.17,few clouds
626,Bestobe,KZ,52.4994,73.0975,52.41,78,84,12.48,broken clouds
627,Tomatlan,MX,19.9333,-105.25,84.2,40,100,8.95,overcast clouds
628,Khandyga,RU,62.6667,135.6,35.85,75,36,3.49,scattered clouds
629,Kiknur,RU,57.3034,47.2011,28.81,90,71,8.5,broken clouds
630,Knysna,ZA,-34.0363,23.0471,57.11,79,21,5.46,few clouds
631,Ayan,RU,56.45,138.1667,33.57,90,100,7.52,overcast clouds
632,Manokwari,ID,-0.8667,134.0833,78.55,85,100,8.12,overcast clouds
633,Krasnoselkup,RU,65.7,82.4667,24.39,96,100,18.59,snow
634,Bama,NG,11.5221,13.6856,87.21,39,99,9.1,overcast clouds
635,Saint Cloud,US,45.5608,-94.1625,50.0,93,100,9.22,overcast clouds
636,Kloulklubed,PW,7.0419,134.2556,79.3,74,81,11.27,broken clouds
637,Vrangel,RU,42.7297,133.0839,42.44,78,70,4.9,broken clouds
638,Erzurum,TR,40.0,41.5,44.28,73,100,1.52,overcast clouds
639,Safaga,EG,26.7292,33.9365,78.55,33,0,20.98,clear sky
640,San Carlos De Bariloche,AR,-41.1456,-71.3082,37.15,81,40,3.44,scattered clouds
641,Klaksvik,FO,62.2266,-6.589,45.52,85,50,5.88,scattered clouds
642,Eyl,SO,7.9803,49.8164,83.16,77,42,4.09,light rain
643,Mazyr,BY,52.0495,29.2456,39.33,64,30,4.16,scattered clouds
644,Esso,RU,55.9333,158.7,32.63,79,5,3.15,clear sky
645,Mastic Beach,US,40.7668,-72.8521,62.78,57,0,17.0,clear sky
646,Uzunovo,RU,54.5386,38.6173,32.68,72,46,3.69,scattered clouds
647,Caceres,ES,39.522,-6.3748,59.58,63,60,5.66,broken clouds
648,Orocue,CO,4.7912,-71.3354,73.17,95,100,5.06,overcast clouds
649,Ardatov,RU,55.2421,43.097,28.94,73,5,5.91,clear sky
650,Huicungo,PE,-7.2833,-76.8,72.39,88,98,1.36,overcast clouds
651,Mombetsu,JP,44.3525,143.3525,45.46,53,97,9.89,overcast clouds
652,La Asuncion,VE,11.0333,-63.8628,83.93,74,80,20.71,broken clouds
653,Aljezur,PT,37.3191,-8.8033,58.98,86,29,6.35,scattered clouds
654,Portland,US,45.5234,-122.6762,57.15,75,75,4.0,broken clouds
655,Deputatskiy,RU,69.3,139.9,20.89,77,22,3.36,few clouds
656,Acapulco,MX,16.8634,-99.8901,84.02,61,0,9.22,clear sky
657,Wajima,JP,37.4,136.9,50.68,93,75,2.3,light intensity shower rain
658,Luang Prabang,LA,19.8856,102.1347,75.02,92,100,1.5,overcast clouds
659,Purpe,RU,64.4803,76.6897,26.2,80,61,18.28,broken clouds
660,Yamada,JP,39.4667,141.95,49.23,74,100,10.58,moderate rain
661,Shache,CN,38.4167,77.2406,63.72,15,86,5.59,overcast clouds
662,Yeppoon,AU,-23.1333,150.7333,74.98,78,82,11.39,broken clouds
663,Dunda,TZ,-8.1167,34.25,66.88,79,98,3.06,overcast clouds
664,Mayskiy,RU,47.6931,40.1025,45.81,65,98,12.41,overcast clouds
665,Beyneu,KZ,45.3167,55.2,63.95,71,50,8.52,scattered clouds
666,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,47.93,77,79,4.43,broken clouds
667,Hamilton,US,39.1834,-84.5333,72.75,72,0,14.97,clear sky
668,Gadsden,US,34.0143,-86.0066,80.33,62,100,4.61,overcast clouds
669,Kirakira,SB,-10.4544,161.9205,84.9,69,100,4.63,overcast clouds
670,Maragogi,BR,-9.0122,-35.2225,76.77,83,100,9.8,overcast clouds
671,Ilulissat,GL,69.2167,-51.1,24.82,39,5,11.5,clear sky
672,Moose Factory,CA,51.2585,-80.6094,42.8,48,0,13.8,clear sky
673,Krivyanskaya,RU,47.3963,40.1662,55.94,68,89,11.39,overcast clouds
674,Great Yarmouth,GB,52.6083,1.7305,47.01,76,100,7.99,overcast clouds
675,Kamina,CD,-8.7386,24.9906,63.03,94,43,3.27,scattered clouds
676,Pointe Michel,DM,15.25,-61.3833,79.09,77,90,12.3,overcast clouds
677,Mayo,US,38.8876,-76.5119,67.21,41,0,8.05,clear sky
678,Mecca,SA,21.4267,39.8261,85.46,52,0,1.05,clear sky
679,Emporia,US,38.4039,-96.1817,68.2,34,20,20.71,few clouds
680,Chunoyar,RU,57.4467,97.3217,52.5,96,100,5.68,light rain
681,North Myrtle Beach,US,33.816,-78.68,74.34,76,75,13.8,broken clouds
682,Sibolga,ID,1.7427,98.7792,77.38,86,98,3.36,overcast clouds
683,Shinshiro,JP,34.9,137.5,62.44,73,100,9.73,overcast clouds
684,Belmonte,BR,-15.8631,-38.8828,75.15,83,9,6.2,clear sky
685,Duluth,US,46.7833,-92.1066,42.33,92,100,20.71,mist
686,Ferrol,ES,43.4832,-8.2369,57.67,84,5,2.13,clear sky
687,Shatrovo,RU,56.5167,64.6333,35.91,60,100,6.13,overcast clouds
688,Viedma,AR,-40.8135,-62.9967,53.64,46,94,7.83,overcast clouds
689,Ulladulla,AU,-35.35,150.4667,58.1,54,1,1.63,clear sky
690,Sabla,NG,12.7525,4.7077,89.73,39,98,11.43,overcast clouds
691,Semnan,IR,35.5729,53.3971,62.44,77,75,2.3,broken clouds
692,Neuquen,AR,-38.9516,-68.0591,53.49,43,0,3.44,clear sky
693,Gort,IE,53.0664,-8.8167,51.55,95,100,10.78,overcast clouds
